"NTD ID","Legacy NTD ID","Agency Name","Reporter Type","Reporting Module","Mode","TOS","Time Period","Time Service Begins","Time Service Ends","Vehicles/Passenger Cars Operated in Maximum Service","Vehicles/Passenger Cars Available for Maximum Service","Trains in Operation","Vehicles/Passenger Cars in Operation","Actual Vehicles/Passenger Car Miles","Actual Vehicles/Passenger Car Revenue Miles","Actual Vehicle/Passenger Deadhead Miles","Scheduled Actual Vehicle/Passenger Car Revenue Miles","Actual Vehicle/Passenger Car Hours","Actual Vehicle/Passenger Car Revenue Hours","Actual Vehicle/Passenger Car Deadhead Hours","Charter Service Hours","School Bus Hours","Train Miles","Train Revenue Miles","Train Deadhead Miles","Train Hours","Train Revenue Hours","Train Deadhead Hours","Unlinked Passenger Trips (UPT)","ADA UPT","Sponsored Service UPT","Passenger Miles","Days of Service Operated","Days Not Operated Due to Strikes","Strike Comment","Days Not Operated Due to Emergencies","Emergency Comment","Non-Statutory Mixed Traffic","DRM Mixed Traffic ROW"
"40244",NA,"Spartanburg Regional Health Services, Inc.","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40244",NA,"Spartanburg Regional Health Services, Inc.","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 01:00:00,1899-12-31 22:08:00,NA,NA,NA,31,6850,6196,654,NA,336,297,39,NA,NA,NA,NA,NA,NA,NA,NA,519,NA,NA,9195,259,NA,NA,NA,NA,NA,NA
"40244",NA,"Spartanburg Regional Health Services, Inc.","Full Reporter","Urban","DR","DO","Average Typical Saturday",1899-12-31 01:17:00,1899-12-31 20:02:00,NA,NA,NA,7,1308,1137,171,NA,82,72,10,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,826,52,NA,NA,NA,NA,NA,NA
"40244",NA,"Spartanburg Regional Health Services, Inc.","Full Reporter","Urban","DR","DO","Average Typical Sunday",1899-12-31 02:51:00,1899-12-31 18:43:00,NA,NA,NA,1,118,97,21,NA,16,14,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,65,47,NA,NA,NA,NA,NA,NA
"40244",NA,"Spartanburg Regional Health Services, Inc.","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,39,52,NA,NA,1847954,1668506,179448,NA,92227,81429,10798,NA,NA,NA,NA,NA,NA,NA,NA,139701,22911,110444,2427722,NA,NA,NA,NA,NA,NA,NA
"40246",NA,"Center for Pan Asian Community Services, Inc.","Reduced Reporter","Urban","DR","DO","Annual Total",NA,NA,7,NA,NA,NA,NA,85281,NA,NA,NA,8009,NA,NA,NA,NA,NA,NA,NA,NA,NA,18246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40246",NA,"Center for Pan Asian Community Services, Inc.","Reduced Reporter","Urban","MB","DO","Annual Total",NA,NA,2,NA,NA,NA,NA,25685,NA,NA,NA,1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40247",NA,"Shelby County Government","Reduced Reporter","Urban","VP","PT","Annual Total",NA,NA,32,NA,NA,NA,NA,280557,NA,NA,NA,9619,NA,NA,NA,NA,NA,NA,NA,NA,NA,49857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40248",NA,"Town of Hillsboro Beach","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,1,NA,NA,NA,NA,18300,NA,NA,NA,1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,11238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40249",NA,"City of Hallandale Beach","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,5,NA,NA,NA,NA,179595,NA,NA,NA,19097,NA,NA,NA,NA,NA,NA,NA,NA,NA,278559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40250",NA,"City of Lauderdale Lakes","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,2,NA,NA,NA,NA,47640,NA,NA,NA,4462,NA,NA,NA,NA,NA,NA,NA,NA,NA,91498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40251",NA,"City of Pembroke Pines","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,7,NA,NA,NA,NA,227449,NA,NA,NA,19472,NA,NA,NA,NA,NA,NA,NA,NA,NA,189097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40252",NA,"City Of Burlington","Reduced Reporter","Urban","DR","PT","Annual Total",NA,NA,2,NA,NA,NA,NA,39848,NA,NA,NA,3397,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"40252",NA,"City Of Burlington","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,5,NA,NA,NA,NA,196348,NA,NA,NA,15615,NA,NA,NA,NA,NA,NA,NA,NA,NA,85666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40253",NA,"City of Coral Springs","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,2,NA,NA,NA,NA,89595,NA,NA,NA,6606,NA,NA,NA,NA,NA,NA,NA,NA,NA,56699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40254",NA,"City of Lauderhill","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,7,NA,NA,NA,NA,204052,NA,NA,NA,19368,NA,NA,NA,NA,NA,NA,NA,NA,NA,491438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40255",NA,"City of Hollywood","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,3,NA,NA,NA,NA,130956,NA,NA,NA,11826,NA,NA,NA,NA,NA,NA,NA,NA,NA,86339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40256",NA,"City of Margate","Reduced Reporter","Urban","DR","DO","Annual Total",NA,NA,8,NA,NA,NA,NA,41425,NA,NA,NA,3698,NA,NA,NA,NA,NA,NA,NA,NA,NA,16776,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"40256",NA,"City of Margate","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,3,NA,NA,NA,NA,104424,NA,NA,NA,7340,NA,NA,NA,NA,NA,NA,NA,NA,NA,91914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40257",NA,"City of Pompano Beach","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,4,NA,NA,NA,NA,103849,NA,NA,NA,8056,NA,NA,NA,NA,NA,NA,NA,NA,NA,81806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40258",NA,"The Looper Group, Inc.","Full Reporter","Urban","MB","DO","Average Weekday - AM Peak",1899-12-31 10:00:00,1899-12-31 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40258",NA,"The Looper Group, Inc.","Full Reporter","Urban","MB","DO","Average Weekday - Midday",1899-12-31 12:00:00,1899-12-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40258",NA,"The Looper Group, Inc.","Full Reporter","Urban","MB","DO","Average Weekday - PM Peak",1899-12-31 15:00:00,1899-12-31 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40258",NA,"The Looper Group, Inc.","Full Reporter","Urban","MB","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40258",NA,"The Looper Group, Inc.","Full Reporter","Urban","MB","DO","Average Typical Weekday",1899-12-31 10:00:00,1899-12-31 17:00:00,NA,NA,NA,2,126,115,11,127,16,15,1,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,142,255,NA,NA,NA,NA,NA,NA
"40258",NA,"The Looper Group, Inc.","Full Reporter","Urban","MB","DO","Average Typical Saturday",1899-12-31 10:00:00,1899-12-31 17:00:00,NA,NA,NA,2,160,146,14,176,21,20,1,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,217,53,NA,NA,NA,NA,NA,NA
"40258",NA,"The Looper Group, Inc.","Full Reporter","Urban","MB","DO","Average Typical Sunday",1899-12-31 10:00:00,1899-12-31 17:00:00,NA,NA,NA,2,108,99,9,111,14,13,1,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,147,52,NA,NA,NA,NA,NA,NA
"40258",NA,"The Looper Group, Inc.","Full Reporter","Urban","MB","DO","Annual Total",NA,NA,2,8,NA,NA,46080,42234,3846,47552,5797,5519,278,0,0,NA,NA,NA,NA,NA,NA,45437,NA,NA,55429,NA,NA,NA,NA,NA,NA,4.5
"40260",NA,"Town of Lauderdale-By-The-Sea","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,1,NA,NA,NA,NA,44228,NA,NA,NA,3717,NA,NA,NA,NA,NA,NA,NA,NA,NA,37222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40261",NA,"City of Dania Beach","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,2,NA,NA,NA,NA,65724,NA,NA,NA,5330,NA,NA,NA,NA,NA,NA,NA,NA,NA,39371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40262",NA,"Town of Davie","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,5,NA,NA,NA,NA,229487,NA,NA,NA,15580,NA,NA,NA,NA,NA,NA,NA,NA,NA,186659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40263",NA,"City of West Park","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,1,NA,NA,NA,NA,22342,NA,NA,NA,1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,6987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40264",NA,"Georgia State Road and Tollway Authority","Full Reporter","Urban","CB","PT","Average Weekday - AM Peak",1899-12-31 04:10:00,1899-12-31 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40264",NA,"Georgia State Road and Tollway Authority","Full Reporter","Urban","CB","PT","Average Weekday - Midday",1899-12-31 10:00:00,1899-12-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40264",NA,"Georgia State Road and Tollway Authority","Full Reporter","Urban","CB","PT","Average Weekday - PM Peak",1899-12-31 14:30:00,1899-12-31 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40264",NA,"Georgia State Road and Tollway Authority","Full Reporter","Urban","CB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40264",NA,"Georgia State Road and Tollway Authority","Full Reporter","Urban","CB","PT","Average Typical Weekday",1899-12-31 04:10:00,1899-12-31 21:00:00,NA,NA,NA,121,25102,9322,15780,9343,776,453,323,NA,NA,NA,NA,NA,NA,NA,NA,6802,NA,NA,181944,248,NA,NA,2,"Winter storms",NA,NA
"40264",NA,"Georgia State Road and Tollway Authority","Full Reporter","Urban","CB","PT","Average Typical Saturday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40264",NA,"Georgia State Road and Tollway Authority","Full Reporter","Urban","CB","PT","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40264",NA,"Georgia State Road and Tollway Authority","Full Reporter","Urban","CB","PT","Annual Total",NA,NA,121,151,NA,NA,6225185,2311808,3913377,2317260,192534,112335,80199,NA,NA,NA,NA,NA,NA,NA,NA,1687030,NA,NA,45122110,NA,NA,NA,NA,NA,NA,189
"40265",NA,"North Central Alabama Regional Council of Governments","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40265",NA,"North Central Alabama Regional Council of Governments","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40265",NA,"North Central Alabama Regional Council of Governments","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40265",NA,"North Central Alabama Regional Council of Governments","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40265",NA,"North Central Alabama Regional Council of Governments","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 07:00:00,1899-12-31 17:00:00,NA,NA,NA,36,2921,2494,427,NA,183,146,37,NA,NA,NA,NA,NA,NA,NA,NA,647,NA,NA,3336,244,0,NA,0,NA,NA,NA
"40265",NA,"North Central Alabama Regional Council of Governments","Full Reporter","Urban","DR","DO","Average Typical Saturday",NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"40265",NA,"North Central Alabama Regional Council of Governments","Full Reporter","Urban","DR","DO","Average Typical Sunday",NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"40265",NA,"North Central Alabama Regional Council of Governments","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,38,48,NA,NA,712771,608609,104162,NA,44723,35682,9041,0,0,NA,NA,NA,NA,NA,NA,157767,0,0,814078,NA,NA,NA,NA,NA,NA,NA
"40928","4R01-005","Baldwin County Commission","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40928","4R01-005","Baldwin County Commission","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40928","4R01-005","Baldwin County Commission","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40928","4R01-005","Baldwin County Commission","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40928","4R01-005","Baldwin County Commission","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 05:13:00,1899-12-31 20:28:00,NA,NA,NA,34,3730,2524,1206,NA,249,129,120,NA,NA,NA,NA,NA,NA,NA,NA,696,NA,NA,12079,252,0,NA,0,NA,NA,NA
"40928","4R01-005","Baldwin County Commission","Full Reporter","Urban","DR","DO","Average Typical Saturday",1899-12-31 06:10:00,1899-12-31 21:19:00,NA,NA,NA,7,1069,638,431,NA,65,41,24,NA,NA,NA,NA,NA,NA,NA,NA,922,NA,NA,5334,25,0,NA,0,NA,NA,NA
"40928","4R01-005","Baldwin County Commission","Full Reporter","Urban","DR","DO","Average Typical Sunday",1899-12-31 07:39:00,1899-12-31 19:49:00,NA,NA,NA,4,706,421,285,NA,38,21,17,NA,NA,NA,NA,NA,NA,NA,NA,245,NA,NA,2648,36,0,NA,0,NA,NA,NA
"40928","4R01-005","Baldwin County Commission","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,39,52,NA,NA,1072457,721956,350501,NA,71838,39259,32579,0,0,NA,NA,NA,NA,NA,NA,318721,0,0,3272549,NA,NA,NA,NA,NA,NA,NA
"40950","4R08-001","First Tennessee Human Resource Agency","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40950","4R08-001","First Tennessee Human Resource Agency","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40950","4R08-001","First Tennessee Human Resource Agency","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40950","4R08-001","First Tennessee Human Resource Agency","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40950","4R08-001","First Tennessee Human Resource Agency","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 03:16:00,1899-12-31 17:33:00,NA,NA,NA,47,12872,11723,1149,NA,621,522,99,NA,NA,NA,NA,NA,NA,NA,NA,659,NA,NA,10462,258,0,NA,0,NA,NA,NA
"40950","4R08-001","First Tennessee Human Resource Agency","Full Reporter","Urban","DR","DO","Average Typical Saturday",1899-12-31 03:43:00,1899-12-31 16:36:00,NA,NA,NA,6,1128,851,277,NA,72,59,13,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,555,53,0,NA,0,NA,NA,NA
"40950","4R08-001","First Tennessee Human Resource Agency","Full Reporter","Urban","DR","DO","Average Typical Sunday",1899-12-31 10:40:00,1899-12-31 16:20:00,NA,NA,NA,1,246,146,100,NA,12,9,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,77,46,0,NA,0,NA,NA,NA
"40950","4R08-001","First Tennessee Human Resource Agency","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,56,103,NA,NA,3392355,3076646,315709,NA,164872,138296,26576,0,0,NA,NA,NA,NA,NA,NA,173314,0,63420,3294787,NA,NA,NA,NA,NA,NA,NA
"41068","4R02-028","Flagler County Public Transportation","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41068","4R02-028","Flagler County Public Transportation","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41068","4R02-028","Flagler County Public Transportation","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41068","4R02-028","Flagler County Public Transportation","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41068","4R02-028","Flagler County Public Transportation","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 06:00:00,1899-12-31 18:00:00,NA,NA,NA,21,3121,2816,305,NA,180,169,11,NA,NA,NA,NA,NA,NA,NA,NA,524,NA,NA,5084,197,NA,NA,NA,NA,NA,NA
"41068","4R02-028","Flagler County Public Transportation","Full Reporter","Urban","DR","DO","Average Typical Saturday",1899-12-31 07:00:00,1899-12-31 18:00:00,NA,NA,NA,4,538,480,58,NA,38,36,2,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,662,52,NA,NA,NA,NA,NA,NA
"41068","4R02-028","Flagler County Public Transportation","Full Reporter","Urban","DR","DO","Average Typical Sunday",1899-12-31 07:00:00,1899-12-31 18:00:00,NA,NA,NA,1,14,14,0,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,146,52,NA,NA,NA,NA,NA,NA
"41068","4R02-028","Flagler County Public Transportation","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,21,32,NA,NA,643476,580433,63043,NA,37545,35310,2235,NA,NA,NA,NA,NA,NA,NA,NA,109590,16438,NA,1346810,NA,NA,NA,NA,NA,NA,NA
"41105","4R04-020","Audubon Area Community Services, Inc.","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41105","4R04-020","Audubon Area Community Services, Inc.","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41105","4R04-020","Audubon Area Community Services, Inc.","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41105","4R04-020","Audubon Area Community Services, Inc.","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41105","4R04-020","Audubon Area Community Services, Inc.","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 06:00:00,1899-12-31 19:00:00,NA,NA,NA,55,7801,7521,280,NA,787,700,87,NA,NA,NA,NA,NA,NA,NA,NA,721,NA,NA,7222,260,0,NA,0,NA,NA,NA
"41105","4R04-020","Audubon Area Community Services, Inc.","Full Reporter","Urban","DR","DO","Average Typical Saturday",1899-12-31 08:00:00,1899-12-31 16:00:00,NA,NA,NA,7,648,560,88,NA,75,56,19,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,591,53,0,NA,0,NA,NA,NA
"41105","4R04-020","Audubon Area Community Services, Inc.","Full Reporter","Urban","DR","DO","Average Typical Sunday",1899-12-31 08:00:00,1899-12-31 16:00:00,NA,NA,NA,5,445,420,25,NA,34,30,4,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,484,6,0,NA,0,NA,NA,NA
"41105","4R04-020","Audubon Area Community Services, Inc.","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,87,91,NA,NA,2003921,1980604,23317,NA,212534,197534,15000,152,NA,NA,NA,NA,NA,NA,NA,190731,5785,NA,1926638,NA,NA,NA,NA,NA,NA,NA
"41157","4R02-035","County of Citrus","Reduced Reporter","Urban","DR","DO","Annual Total",NA,NA,15,NA,NA,NA,NA,223708,NA,NA,NA,13629,NA,NA,NA,NA,NA,NA,NA,NA,NA,22886,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"41157","4R02-035","County of Citrus","Reduced Reporter","Urban","MB","DO","Annual Total",NA,NA,11,NA,NA,NA,NA,219761,NA,NA,NA,12352,NA,NA,NA,NA,NA,NA,NA,NA,NA,47189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44907","4T01","Catawba Indian Nation","Reduced Reporter","Tribe","DR","DO","Annual Total",NA,NA,8,NA,NA,NA,NA,343529,NA,NA,NA,18306,NA,NA,NA,NA,NA,NA,NA,NA,NA,14963,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"44913","4T02","Eastern Band of Cherokee Indians","Reduced Reporter","Tribe","DR","DO","Annual Total",NA,NA,10,NA,NA,NA,NA,151234,NA,NA,NA,14793,NA,NA,NA,NA,NA,NA,NA,NA,NA,10221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44913","4T02","Eastern Band of Cherokee Indians","Reduced Reporter","Tribe","MB","DO","Annual Total",NA,NA,11,NA,NA,NA,NA,373897,NA,NA,NA,28593,NA,NA,NA,NA,NA,NA,NA,NA,NA,73222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44919","4T03","Poarch Band of Creek Indians","Reduced Reporter","Tribe","DR","DO","Annual Total",NA,NA,1,NA,NA,NA,NA,32194,NA,NA,NA,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,995,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"44925","4T04","Mississippi Band of Choctaw Indians","Reduced Reporter","Tribe","DR","DO","Annual Total",NA,NA,30,NA,NA,NA,NA,677510,NA,NA,NA,35287,NA,NA,NA,NA,NA,NA,NA,NA,NA,74281,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"44929",NA,"City of Fort Lauderdale","Full Reporter","Urban","FB","PT","Average Weekday - AM Peak",1899-12-31 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44929",NA,"City of Fort Lauderdale","Full Reporter","Urban","FB","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44929",NA,"City of Fort Lauderdale","Full Reporter","Urban","FB","PT","Average Weekday - PM Peak",NA,1899-12-31 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44929",NA,"City of Fort Lauderdale","Full Reporter","Urban","FB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
